book_url
https://www.goodreads.com//book/show/186074.The_Name_of_the_Wind
https://www.goodreads.com//book/show/3263607-the-fellowship-of-the-ring
https://www.goodreads.com//book/show/5907.The_Hobbit
https://www.goodreads.com//book/show/13496.A_Game_of_Thrones
https://www.goodreads.com//book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
https://www.goodreads.com//book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
https://www.goodreads.com//book/show/136251.Harry_Potter_and_the_Deathly_Hallows
https://www.goodreads.com//book/show/6.Harry_Potter_and_the_Goblet_of_Fire
https://www.goodreads.com//book/show/68428.The_Final_Empire
https://www.goodreads.com//book/show/838729.The_Return_of_the_King
https://www.goodreads.com//book/show/222910.The_Two_Towers
https://www.goodreads.com//book/show/1.Harry_Potter_and_the_Half_Blood_Prince
https://www.goodreads.com//book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
https://www.goodreads.com//book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
https://www.goodreads.com//book/show/7235533-the-way-of-kings
https://www.goodreads.com//book/show/1215032.The_Wise_Man_s_Fear
https://www.goodreads.com//book/show/62291.A_Storm_of_Swords
https://www.goodreads.com//book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
https://www.goodreads.com//book/show/228665.The_Eye_of_the_World
https://www.goodreads.com//book/show/33.The_Lord_of_the_Rings
https://www.goodreads.com//book/show/119322.The_Golden_Compass
https://www.goodreads.com//book/show/10572.A_Clash_of_Kings
https://www.goodreads.com//book/show/10664113-a-dance-with-dragons
https://www.goodreads.com//book/show/12067.Good_Omens
https://www.goodreads.com//book/show/30165203-american-gods
https://www.goodreads.com//book/show/13497.A_Feast_for_Crows
https://www.goodreads.com//book/show/14497.Neverwhere
https://www.goodreads.com//book/show/34497.The_Color_of_Magic
https://www.goodreads.com//book/show/28187.The_Lightning_Thief
https://www.goodreads.com//book/show/113436.Eragon
https://www.goodreads.com//book/show/21787.The_Princess_Bride
https://www.goodreads.com//book/show/16793.Stardust
https://www.goodreads.com//book/show/33574273-a-wrinkle-in-time
https://www.goodreads.com//book/show/11127.The_Chronicles_of_Narnia
https://www.goodreads.com//book/show/170448.Animal_Farm
https://www.goodreads.com//book/show/76620.Watership_Down
https://www.goodreads.com//book/show/2213661.The_Graveyard_Book
https://www.goodreads.com//book/show/7896527-throne-of-glass
https://www.goodreads.com//book/show/17245.Dracula
https://www.goodreads.com//book/show/256683.City_of_Bones
https://www.goodreads.com//book/show/77197.Assassin_s_Apprentice
https://www.goodreads.com//book/show/43763.Interview_with_the_Vampire
https://www.goodreads.com//book/show/10964.Outlander
https://www.goodreads.com//book/show/13023.Alice_in_Wonderland
https://www.goodreads.com//book/show/157993.The_Little_Prince
https://www.goodreads.com//book/show/41637836-the-subtle-knife
https://www.goodreads.com//book/show/6310.Charlie_and_the_Chocolate_Factory
https://www.goodreads.com//book/show/17061.Coraline
https://www.goodreads.com//book/show/39988.Matilda
https://www.goodreads.com//book/show/43615.The_Gunslinger
https://www.goodreads.com//book/show/7332.The_Silmarillion
https://www.goodreads.com//book/show/3236307-graceling
https://www.goodreads.com//book/show/65605.The_Magician_s_Nephew
https://www.goodreads.com//book/show/9361589-the-night-circus
https://www.goodreads.com//book/show/18122.The_Amber_Spyglass
https://www.goodreads.com//book/show/249747.Artemis_Fowl
https://www.goodreads.com//book/show/47212.Storm_Front
https://www.goodreads.com//book/show/1622.A_Midsummer_Night_s_Dream
https://www.goodreads.com//book/show/19543.Where_the_Wild_Things_Are
https://www.goodreads.com//book/show/68429.The_Well_of_Ascension
https://www.goodreads.com//book/show/140225.The_Voyage_of_the_Dawn_Treader
